Uniprot,SF ABF93_17-R1,SF ABF93_17-R2,SF ABF93_17-R3,SF ABF93_1-R1,SF ABF93_1-R2,SF ABF93_1-R3,SF ABF93_2-R1,SF ABF93_2-R2,SF ABF93_2-R3,SF ABF93_3-R1,SF ABF93_3-R2,SF ABF93_3-R3,SF ABF93_4-R1,SF ABF93_4-R2,SF ABF93_4-R3,SF ABF93_5-R1,SF ABF93_5-R2,SF ABF93_5-R3,SF ABF93_6-R1,SF ABF93_6-R2,SF ABF93_6-R3,SF ABF93_7-R1,SF ABF93_7-R2,SF ABF93_7-R3,SF ABF93_8-R1,SF ABF93_8-R2,SF ABF93_8-R3,SF ABF93_9-R1,SF ABF93_9-R2,SF ABF93_9-R3,SF ABF93_10-R1,SF ABF93_10-R2,SF ABF93_10-R3,SF ABF93_11-R1,SF ABF93_11-R2,SF ABF93_11-R3,SF ABF93_12-R1,SF ABF93_12-R2,SF ABF93_12-R3,SF ABF93_13-R1,SF ABF93_13-R2,SF ABF93_13-R3,SF ABF93_14-R1,SF ABF93_14-R2,SF ABF93_14-R3,SF ABF93_15-R1,SF ABF93_15-R2,SF ABF93_15-R3,SF ABF93_16-R1,SF ABF93_16-R2,SF ABF93_16-R3
G3YBJ1,32.0027640687607,31.99098493884,31.9460386829633,32.199365237646,32.3772528793553,32.4789920939386,32.5582582523626,32.4965678666919,32.3538707493686,32.2812246276735,32.4433877643402,32.2068903278489,32.2068327014858,32.2047650618677,32.0624682063746,31.9642893768599,32.0665472311527,32.0673381717546,31.8716833108397,31.9633291198682,32.0137446657136,32.0268572064739,32.0690582553907,32.1257861824872,32.204078922506,32.2595766841968,32.1536261091202,32.1966938868517,31.9335774045785,32.2348282322777,32.1251456033426,32.1284787645445,32.2134764589593,32.4064586340396,32.3811847019861,32.3596530083395,32.2680430237625,32.1514262483624,32.2043326353221,32.1302463633103,32.2054324723947,32.268440433404,32.1419980896145,32.1383196194189,31.976038648858,32.1305219178527,32.1971954163094,32.0223839006548,32.0067288314204,32.089446615238,32.0447704448012
G3YBJ5,29.1636501871911,29.9949336461315,30.0658978726964,,30.1273365710414,29.5097058249661,29.9256949102587,29.6286177301695,29.950804367411,29.9618147067392,30.0581922362201,29.6378829057501,,30.0122179353513,30.4587919409919,30.0384277285793,29.8731291414419,29.6101992163305,,30.1134236150201,30.4324902462608,29.7807176841425,30.2893138528162,30.1757530486446,29.8198950808899,29.8833910896354,,30.0757992915972,30.4148313848546,30.1277397091981,30.06496161368,29.8011719781898,29.8223548993873,,30.0513625510665,30.8225119164173,29.5361982050469,29.6768689327602,29.863462591454,30.0523154061888,30.0419804350437,29.9604026577942,,,29.9438725778951,30.2598327273653,30.0897560313533,30.0687313764499,29.7958068036609,,30.2527633639869
G3YBJ7,36.4403461379056,36.671753311658,36.4464457510481,35.5116632470523,35.9313433533053,36.0089930745636,36.3563506411376,36.6640644939171,36.6183043622373,36.7835514246085,36.641724826893,36.4008715997798,36.4485186589393,36.5887906117746,36.3719107010755,36.6258908322083,36.6117938644284,36.6979520494885,36.5512899463573,36.6070221837324,36.9464681361813,36.4904795414779,36.453705626142,36.6460022709512,36.5325940547623,36.2357493222597,36.6668775358883,36.5433958059303,36.5927659116632,36.5746954357212,36.74547267774,36.5223816527479,36.4264258709781,36.3184648065254,36.3107305870805,36.6719147936392,36.5293691827984,36.1784728059718,36.4905406826311,36.4930002381819,36.2871015928001,36.3461407431869,36.4333426070625,36.3680669327248,36.4516559738938,36.5118686354394,36.5885614953843,36.3448247570915,36.8144927061979,36.3214837915486,36.5524327771672
G3YBQ9,33.1473717657933,32.3672338226841,32.7584082412037,33.0671299061816,32.8160103375268,32.8601776294307,32.8282128708876,32.8278485484951,32.5674608642787,32.409974143464,32.7337794314041,32.509331924687,32.1948880725605,32.2164635652645,32.2311740369516,32.2653925419906,31.3252237306552,32.1051958875802,32.1100952139709,32.3664676630669,32.3055171850995,31.7575665699979,32.140352909264,32.0496001689135,32.3042126272883,32.2355431920193,31.9391939183477,32.4113943847495,32.5323240967682,32.4252873155657,32.4819266321372,32.4071145225382,32.4244342905952,32.6454333369163,32.5111344800589,32.2260745560434,32.3667319937054,31.3203232404826,32.071530057761,32.0911258786861,32.2129068583958,32.4302693897303,31.9931361204963,32.2182631283052,32.3010307496018,32.4385384604941,31.6185335800154,32.1958826953654,32.1161672434066,32.4119259097194,32.2593695427941
G3YBS3,34.6117707056103,34.3198821071902,34.22512334624,33.4363429335203,33.8190286383359,33.6212321498012,34.1078255465108,34.4629167478249,34.2992035491333,34.4851172349208,34.2198956783279,34.2143743202066,33.9252872069857,34.2121941390299,34.2910545536408,34.2167679863019,34.0397602458478,34.0219411537757,34.4905103005014,34.2423218044131,34.4731780989263,34.1581742057036,34.1910176156099,34.0984330101662,34.0931733351825,34.1386850801101,34.0983988203557,34.2638235852601,34.0554638476733,34.245323903843,34.437750295932,34.3567336834017,34.3421369850554,33.9598834698929,34.4878353402905,33.990290245267,34.1551661927134,33.6227583067262,34.1000609415557,34.5990086529453,34.3576022629855,34.2713463682025,33.946872824245,34.3988646208615,34.339349815681,32.8873303115976,33.7815936823866,34.0256146707815,34.1181880364688,34.1102040748426,34.4232887666027
G3YBU3,34.9870769239857,34.5123411800681,34.6193468272958,36.0253545951147,35.0001752259542,35.6012602860109,34.9396265280406,35.5348444674529,34.849699949386,34.617860315501,34.9923743385071,34.7881217059884,34.4890500450845,34.9303245788779,34.8194781033595,34.575971510966,34.3578893763589,34.7543931004347,35.0771299618856,34.1360341960142,34.7820826334427,34.6897076632264,34.3258147811143,34.6412735217969,34.5635439341594,34.5698489175751,34.453129389863,34.3990076757603,34.3383195065975,34.8867558779796,34.3574311224308,34.3938948879416,34.5702131315677,33.4685848081163,34.3641638405957,34.7089459293273,34.1982457126285,34.5207230784056,34.3019454649826,34.6042561168563,34.4486388355452,34.5596595919633,34.0113391452786,34.381723640772,34.4711517972553,32.9678481654831,33.9088561609725,34.0606998466137,34.0915136081325,33.9822999574354,34.4386906185851
G3YBZ3,31.4326840575672,32.0823167541333,31.6030447155377,,30.7708586039373,30.5708155460181,30.8857325383052,30.4692634920009,30.5509791906727,31.4051730092921,30.2932615819453,31.364352589234,31.6437801637348,31.9544772256613,31.57985030033,31.8027613262322,31.278153540661,31.7717006917924,31.936543035233,31.6606016486037,31.343382544703,31.9145560507737,32.0913453207223,31.7842130877579,32.0069207407514,31.7433422068791,31.8180851669363,31.66385804304,31.0125313379968,31.1198439869628,31.3830029361763,31.7872618435811,31.253787678758,31.81738134588,31.3458730257917,31.3308103508072,31.557486788908,31.635217466076,31.7235548104692,31.8830788679261,31.4244939410008,31.6271292627732,31.7863072602247,31.7992034402917,31.677555395353,32.0227080916178,31.7987436877921,31.588270834201,31.9609444374699,31.6495753867224,32.1445173862074
G3YC84,34.4137442002677,34.6752056373366,34.5411948783673,34.5604252888935,34.8128875751392,34.7409662076714,34.5562939656976,34.6680181585491,34.4402093491143,34.4345589818923,34.6069993740267,34.6712090727069,34.7055795699497,34.9249657659214,34.5375416906447,34.7173229099794,34.8101718271167,34.8219392126701,34.7575886501531,34.6949157460523,34.7195540455313,34.6331569393552,34.7456611113323,34.6867149679219,34.7492937408989,34.5556578300005,34.7399614825684,34.7986310052794,34.8063364408868,34.7111435687213,34.8942133047913,34.636448632734,34.8530047675278,34.6077166327799,34.7667583710603,34.5857331974929,35.002613669625,35.0071374255563,34.8931584684374,34.5282605879233,35.0260618924728,34.8734133455336,34.5877132551694,34.7078392236373,34.5857586900793,34.7500242814016,34.6999023808668,34.7159299861661,34.9369214207343,34.6406348809175,34.8634928900242
G3YC92,32.9016620167123,33.789542249012,33.8662483501298,32.9851868615743,32.5958583566923,33.4268410723689,33.8709895714672,33.8951087227819,33.7961827083,33.7195219649461,33.8249055808441,33.958497980876,33.8187772899977,33.9918564535702,33.5186477708144,33.7277777636069,33.8505732089812,33.8145612561015,33.6060372092629,33.878185554353,33.963218981023,33.5938176575677,33.5178664990998,33.2044025922954,33.6576482444484,33.7834953565515,33.9110114136443,33.849318189182,33.8341600311822,33.6869736685619,33.7891795222983,33.6607384435548,33.8164755464294,33.7547068256515,33.9385242095323,33.5705979922182,31.5319749743931,33.8312260899584,33.6669737944046,33.616072066047,33.4413597747087,33.6959111320545,33.5439195928544,33.5722950265344,33.2905251722924,33.3270740475234,33.5727757999455,33.2616926621339,33.6430563684433,33.3893511020251,33.6149254980586
G3YC93,37.2044518721297,37.6869423962859,37.3705123817917,38.1576536861801,37.8129316370825,38.3083546416273,38.2530700694079,38.6224941340309,38.1921485972454,37.763329252664,37.8329344340026,38.091748685632,37.9171468777071,37.9149651820567,37.5503438418816,37.5848253473506,37.8562246800889,37.6859773195156,37.6291226224272,37.5147502594066,37.8249106806727,37.4353184098853,37.124230659747,37.5303007453884,37.615547994341,37.6872518242952,37.7859066540546,37.7507087338452,37.3596509732248,37.6356864007138,37.4858583668263,37.2635522518319,37.790242039518,37.3599723817285,37.8275036716058,36.9573594203126,37.0909550755586,37.3939946491272,37.2443489173075,37.2211167427601,37.4247960829644,37.4750985181381,36.9109833969875,37.2608002056247,37.2841848067735,36.9289746251176,37.453760848447,37.269971375565,37.631689479448,37.0627753442089,37.6547405667551
G3YC94,38.3825337893992,38.4023274598666,38.1268926944339,38.6535952371592,38.456798367985,39.4332238272189,39.0669627708853,38.8510882534705,39.1260447354564,38.6129302765246,38.7329192628895,38.8095375184263,38.3239997595642,38.1244178456024,38.5334840335338,38.0193851865665,38.127311851995,38.2216301976018,38.4222291606358,37.8279478673131,38.2235711829803,37.8016691046957,37.5386462398534,37.9533246125138,38.1143223716639,38.2333624018902,38.4151677321012,38.259505173799496,37.6793841302424,38.256577842132,38.2178277773221,37.8938159221581,38.4460296877999,37.8512655838463,38.0789455242913,37.7161717580877,37.5934046071886,37.7380943475132,37.8790489949063,37.9122049137092,38.1015504044698,38.1245781323267,37.7124247359019,37.5150344896843,37.8986661778866,36.9540969824054,37.3032848858492,37.787815256832,38.0666240997621,37.5679052172026,37.958969286909
G3YDC2,30.9822928925819,30.3281636476676,30.2865205027554,,,,30.3255498394307,30.1044829150744,29.6643864699145,,29.5346706383902,30.5395874726499,,28.8719706232041,28.9120917405646,29.290473309295,28.9844910345955,28.8719455636672,,29.9028547307952,28.9964633362554,,,29.6053709079175,29.1585811767268,30.323183439597,30.9460621833371,,,30.6521226804237,,,,29.8782644772254,29.7167405407232,29.4879167049707,29.31417509306,29.8373361338,29.8102854266768,29.5034618712362,29.9469895778057,31.4214128345153,30.6781666013162,29.8551330155103,29.3196381741143,28.9190306064373,30.3522073596087,29.5845415227313,30.7445379793322,30.724607314922,31.0299363217312
G3YDC5,29.417354385216,31.6329429616428,32.4925445889518,31.3418243563619,30.3620095849235,30.8889491373129,,29.2098798733896,,29.1202107617073,29.9925126248598,29.6993012796049,30.093515526168,30.7606223045222,,30.5401792835869,30.4522536616542,30.1795365913432,31.1017284279138,30.8526105500938,30.6845176412243,30.9989623196318,30.2236788462776,31.4724163197766,31.5405649369447,31.6458027273409,31.9313160349553,30.5469465235221,30.3365392990738,29.6112981834921,30.0885003857876,,29.7548186911223,30.8012298332956,30.3084526164039,29.6471218892143,31.1575164700385,30.4607956633772,31.1252182565938,31.1188707354225,,30.4361522631595,31.7895356855904,30.648737139372,32.0980328261876,30.504664167345,30.6142258325479,30.823417175536,30.8735738957383,30.9993864084305,31.2782539809467
G3YDE3,33.8723236858805,34.4788833651129,33.821353167628,32.2465204989856,33.1121038101207,32.7645969091682,33.178792650786,33.2585311981216,32.5741248940207,33.3283690585371,32.4338221570479,33.3006825439747,33.5081205137688,34.0504882453954,33.5219696878558,33.6524415006413,33.8524567640444,34.0410933520644,33.5559055511318,33.8856562583036,33.7957945356575,33.6232035554854,33.5763067433178,33.7100256089734,33.7995200215979,33.8593798679527,34.2941457903594,34.3767334378495,33.3894650257642,32.6498982301637,33.0311411697734,33.9497309397254,33.1802398748948,33.220508287364,32.5017010443256,32.1474285986173,33.1437653441127,34.4359181921593,34.1749237697799,33.4534118672631,33.7068811665294,33.7624695116588,34.0620523669906,33.4934511103591,34.1102786540446,33.6558958687807,34.6068795349469,33.278307361138,34.3784116236052,33.9905409291843,34.0881202954836
G3YDI9,34.4734195883443,34.8099557903991,34.8815741130825,34.6201018595903,34.7910139543185,34.9085734855882,34.806710891963,34.9425231762597,34.969228430187,34.6542566227217,34.6836698230091,34.5821626970892,34.7094702753724,34.7144953633095,34.8027633004715,34.759145286001,34.5064645737177,34.7865266611059,35.9086988573114,35.7426868702858,36.2031226007076,34.5117745566993,34.6915560771478,34.6691499281882,34.6548524952002,34.6427252893416,34.5419814999831,34.7589292833965,34.5448760653232,34.5695671436733,34.5020327850866,34.4024220098545,34.6316351379984,34.6981836550199,34.3096157835548,34.6414406325105,34.6564383697422,34.2915387373143,34.5444079304706,34.4733738436041,34.6504232870274,34.5866636324246,34.4040002264597,34.679195464863,34.6473693583209,34.6398702182302,34.5460812657688,34.5652139941417,34.7352159267509,34.7076964731315,34.8555356301495
G3YDL9,30.6405518083688,,,31.20443741874,30.7311903120045,,31.3649189783738,,,,,,,,,,,,,,,,31.2631013736072,,,,31.4784108105458,,30.968480281131,,,,,,,31.044234149272,30.7305609894939,,30.6738359327338,30.5175509679218,,30.3303371275053,,,,30.5285429736687,,,,,
G3YDM2,,,,,,,,,,,,,,29.4062486089588,,,,,,,,,,,,,,,,,,,,,,,29.7373770504889,29.8573843955238,29.8014712316397,,,,29.5158286398454,,28.7485711077057,,,,29.382201369214,,29.787440968857
G3YDN2,32.0150641479136,32.2598342794722,32.4549220342459,32.9601573448267,33.1527101631025,32.8474379900131,32.7778732425218,32.7167596712194,32.6795073335852,32.5119881611565,32.4934842516493,32.5683082433061,32.2413333756532,32.2961086519155,32.2267976979881,32.2299735622424,31.7440867979519,32.1974480061032,32.2355992341311,32.1466981738953,32.1652554223148,31.967380776276,31.9611807395803,32.2386300290274,32.3336232928216,32.3213990757189,32.344406063592,32.2522924255436,32.1734644326274,32.6169821624568,32.3959263481181,32.0524833638849,32.420126366024,32.3828702788896,32.5882282200528,32.4114264270761,32.3933640589251,32.1813650271294,31.9821465704823,31.6375876106208,32.1661236605144,32.4316536472033,32.2477249946507,31.9862778929241,32.1848025107458,31.8681038189495,31.86546646893,31.9960799573482,32.1818736869577,32.1010841279399,32.1090552486746
G3YDQ0,32.2950653869602,32.5475832778412,32.5938338101027,32.7122280780609,32.8636811696778,32.7251086868565,32.667863755355,32.5661842545342,32.741151718282,32.530195495034,32.4647505900918,32.7237959016115,32.4918650961445,32.4481071407507,32.4725793937843,32.3904155745661,32.2293924389629,32.4893100230592,32.4720318782068,32.7159589301979,32.6647137868381,32.4359680862727,32.3685142961938,32.4891460607527,32.4482462429234,32.4796136002079,32.4892122598965,32.6790773060972,32.3374241822576,32.5907181628784,32.5330658316509,32.3260762886422,32.5763303831986,32.5483587298634,32.4728634151136,32.4767819893451,32.7227171218887,32.2823133915197,32.5331146827846,32.4164915540917,32.5006904515682,32.6619707792304,32.454478185615,32.4521245128325,32.5450841008271,32.0960190806463,32.4459205425888,32.462875446159,32.6214062279727,32.4671156658959,32.4782787116948
G3YDT6,31.9956398189584,31.4650676813663,30.9004683138818,30.9382448655826,30.3387804295185,31.2204189919123,31.7116961167208,31.0359667021219,32.7517598138045,31.9379182782074,31.2450350062714,31.5307787170596,31.7628631823903,31.764603761474,31.4829174466418,30.440588863807,30.8336318839131,31.0541749034211,31.7911755397853,31.5611964975108,31.788787673116,31.4937737155035,31.3648931960401,31.0090085585801,31.1777968310764,31.3567570940076,31.3793765234352,31.7133959195277,31.3070052835755,31.2615720582553,31.30948500537,31.3257773322749,31.4225139805804,30.1566519164565,31.3005938311156,31.5468619186431,30.8770439506315,31.0743586888181,31.5740166084219,31.4970412442882,30.9790471665783,31.4311509982618,31.0319695889462,31.1186918401366,,31.0639932361703,31.3444775336715,30.9984092840146,31.2913623505252,31.0487681443185,31.8100554945213
G3YDT7,34.05428013045,34.3582118023494,34.190120748637,34.1110884643387,33.9596458337172,33.4768760114936,33.8192903561231,33.8660124546118,33.757015293773,33.8592139270036,34.0027097665311,33.9222664040014,33.9135803456803,34.1272550094454,34.0977809597321,34.0196688096894,34.1740289180385,33.9134263476374,33.999099182716,34.3911452905447,33.9192589781328,33.981357319409,34.2457588073018,34.3326466978055,34.1925059016158,34.1164699622414,33.9910031330879,34.149602018959,34.026931094292,34.0881028499195,33.9263668372143,34.205388654618,33.8327690106903,34.2508492813998,34.2508876803075,34.4524369599246,34.4104078687692,34.0777881958993,34.2477311226039,34.3479068456384,34.135630573586,34.3619606903333,34.2395722141299,34.2046594895125,34.0732884832128,34.072960306234,34.1684542158781,34.0990019805416,34.1851172576064,34.0514311176501,34.4204735246972
G3YDW7,31.9761627970623,31.9873026185278,32.2113214489302,31.7614308036025,31.9603689225258,31.9615356649915,32.2032060195608,32.2441015554599,32.3625024479476,32.0996395108232,32.143177286962,31.8893396619658,31.7813098100927,32.1140318164934,31.8799810641945,31.8449626946689,32.1292349878689,32.1273747914937,32.2900338502675,32.5219384126846,32.5057628538653,31.3633669694994,31.6747620484425,31.9332764662246,32.1203108213206,32.1129959442365,32.1167894103117,32.0341186463878,31.9325305892658,32.0045925416873,32.0056721982831,31.7229514230742,32.0992009693824,32.0317545445827,32.0066607694692,32.1518007997292,32.2271676157942,31.9226895817875,31.9525573266281,31.7772834709619,31.9180348971206,31.8316953423322,31.8221278979566,31.9401793545226,32.0456748272038,31.5904574415883,31.921893282429,31.8395805906823,31.954853230022,32.1737799340491,32.1133729258545
G3YDX2,35.4690082842002,35.2945963031948,35.3866752728768,35.6871849293252,35.6874618576654,35.9938478248603,35.6906465213461,35.4248729254502,35.5877932890858,35.6659348029417,35.6457326404674,35.4665086478936,35.5856220002058,35.4783095219814,35.4049286011774,35.3931282094878,35.598281274235,35.4641607764817,35.2762845269979,35.569052678795,35.3219820138095,35.5295208264427,35.2969759685917,35.3671989344601,35.2657005932398,35.5486913723556,35.4391124000728,35.5424223265473,35.3599883828853,35.3989008713734,35.5674193378006,35.3882089665053,35.4426155180974,35.3598795109308,36.059654718918,36.0242640366797,35.5223584868469,35.5987646880849,35.6718749497012,35.8728484621766,35.2972720782479,35.5284970819456,35.558578360632,35.4462378638838,35.4689023411426,35.4582495145847,35.4863675769785,35.3862882760182,35.3766665214394,35.4062622285599,35.4500419280002
G3YDX6,32.065040938181,32.682401766235,32.2698766404574,33.396213080121,33.3352776623738,33.0650477727293,32.4219035820769,32.1381261204922,31.4913727487737,32.1247699117525,31.9538495275862,32.8366713143383,32.3184188241056,32.6540124462629,32.4990613428122,32.1917973156609,32.0374386865227,32.494326107875,32.6871010289496,32.5484844360822,32.4370234996128,32.699255796458,32.7711766250325,32.7259029219243,32.4619711791412,32.2098423403236,32.508026271737,32.7215470887185,32.6818797482014,32.556490276635,32.0960885854409,32.5274914169129,32.1572269995937,32.6881548256492,32.1809817218759,32.4946296643353,32.8108390646558,32.6555278737885,32.591748892351,32.4401512228621,32.952825765917,32.9350403233082,32.3773407990679,32.6356355989695,32.1553821736215,,32.4390541497387,32.2097953356815,32.6525859254828,32.8237127346876,32.7825528630984
G3YDY8,,,30.919968432527,29.5854130819452,,31.1753700693923,,,,31.0586134617635,,30.9064560084626,29.7652248763035,30.6911181775562,,31.0879293266444,,,,,,30.3448461923773,30.7207761446715,30.6796067346558,,30.3500239307839,,,,,,30.6769165443783,30.2619370989806,,,30.2332319231232,,29.8377007185485,30.415452998783,30.2701992030465,,,,,,,,,30.8464993833595,30.6376109758553,
G3YE03,34.1731555703473,33.6757720204319,34.1785311364974,32.733301286791,33.2479345838759,33.5824282627831,33.7752871264651,33.8770218801774,33.9378722008168,33.9590831609034,33.7296687798397,33.9954480983645,33.7836255102554,33.8714473842479,33.7648541149885,33.9105901608862,33.6957060183956,33.9719810993768,33.9986558041339,33.9981427427374,34.0546350019763,33.6651965426224,33.5006541674112,33.5388684673066,33.804739398833,33.5574967012771,33.700447713142,33.8851538240066,34.0162127400051,33.6648890094074,33.7793914110442,33.8941804884481,33.9675277033841,33.6837060106326,33.6537145624571,33.5155515136382,33.4507835860363,33.6555374074902,33.51252302918,33.7462436456294,33.7549312553488,33.6221826948265,33.2409589515728,33.2254674022844,33.5647759939454,32.3219198564872,32.6751080916818,33.2716027843068,33.7749748657759,33.3587596702509,33.6719417607198
G3YE12,28.4724678373211,26.6702554326262,28.1746101909173,26.8325380399159,28.0816993360456,26.9853689689895,28.1661172102791,24.0481032918071,26.024896514131,27.7608122377701,28.7783131836249,27.3949074213018,28.1858873222543,28.2405340728116,27.9263807947889,28.0926740952573,27.9491204836505,25.7690699963032,27.9351238424373,27.8023410833188,28.0338066387049,26.3308989184078,,26.451862416246,28.5709181379264,27.727506461459,27.7485372549499,28.5559399648823,28.4297281408242,26.3828711321462,27.5256739037912,28.2814218905492,27.7201708201641,27.6456833191881,27.3292706447993,26.4339668419461,26.5411879343109,27.483074547344,28.0271139218699,28.8193846216761,28.6655205424707,28.6321911170371,,27.825671226763,28.4561731011133,27.0005628971933,,,27.2806579418192,27.0125137547125,27.6389203906293
G3YE26,,,,31.0277157659338,31.3390974486285,30.0289770397044,30.8203575758872,31.1085667104478,31.6323846748441,,29.638160011798,,,,,,30.8011752148254,,,,,,,,,,,,,,29.2812684959966,,,,,,,,,,,,,29.1155228468071,,,28.8351910609306,,,,
G3YE37,35.0021778244756,34.9189534884693,35.0225404226539,35.7451850140318,35.5091500465845,35.5859302339171,35.2307584881244,35.3898576114188,35.2398857303671,35.3586255365028,35.2798091364467,35.1178045062029,34.6304395854908,34.9956517794031,35.0003328219328,35.0772353682213,35.1209541641647,34.8498185994654,35.1703011571506,35.2073881515811,34.9808348764135,34.9567769080017,34.6847579623909,35.0302992372473,34.881473372269,34.9289065844661,34.7772656440253,35.0372597782085,35.0504389876744,35.2174607188884,35.1270834257934,35.0294064001845,34.8736636032015,34.8961582282529,35.1425035221633,35.5613545231858,35.3306700154855,34.8201476106441,35.0742164874443,35.1946881549618,35.0673389708862,35.0150811968979,34.7837005695898,34.9638312609909,34.9287284182846,34.6318071189341,34.5970664112065,34.8100715960184,34.9118876180585,34.9279839624866,34.830719771821
G3YE42,39.3757353370258,39.2157350732082,39.3445501480137,38.8007909871458,38.9555951521491,39.2500538884538,39.2232423123876,39.2478989644382,39.1519465540963,39.27255640976,39.2500544654815,39.4126358353084,39.352811544884,39.2179514424008,39.4244417687172,39.0012035547177,38.8475099874506,39.17330091402,39.2785703141224,39.2593047043968,39.3295125066466,39.2665851947908,39.2654957619508,39.0111063738757,39.2073759523292,39.1882714249197,39.1387021224772,39.3380244750929,38.9873450090542,39.2112989543597,39.3291152944755,39.0453818902334,39.3445512067827,39.4747879482558,39.5059951106563,39.1042880512743,38.8405498417067,38.8572626413324,39.0773866324753,39.29107715533,39.2313458187887,39.3601211501973,39.0311860521717,39.1865256765436,39.1200962269059,38.7937218547073,38.928525086368,39.0874172091582,38.8904376476589,39.2768737386924,39.34532717388
G3YE53,30.6391470750834,30.3627255757676,30.3933706155689,,,29.3468630080336,30.4120106964708,30.0685828152254,30.1844949026363,30.3805425662744,29.772065104648,30.7979933935962,30.441122873367,30.8502249569259,30.628705978982,30.6085657132097,30.636726716514,30.7378916773203,30.3227368465153,29.7596961398572,30.4324587267304,30.4785035894302,30.3132636436022,30.5032339557215,30.5250592634539,30.7707788034142,30.6421205343933,30.8575110302388,30.5428190024155,30.499989418223,30.4540399666069,30.8262672271642,30.2729569504899,30.2523947974937,30.531320984199,30.1363636273911,30.1853544839733,31.2381405153218,30.4950250836374,29.5815292511642,30.3316143093569,30.5370591160637,30.786097865035,30.4210822481337,30.4876272081783,30.7708540250362,30.7054411665071,30.4872205312732,30.778185498538,30.3934008164525,30.2810130251373
G3YEA1,36.7190465187991,36.9034992037788,36.8579066823886,36.598708263898,36.857281933263,36.8314383453933,37.4366025254949,37.5443704975277,37.3818483252189,37.2572651306528,37.1451414362103,37.162609117813,37.0262955795707,37.0746254071177,37.0837675820261,36.8516213256625,36.7678459847517,37.0005234095461,37.0561702083327,37.2076283260934,37.0953830629983,36.8365528853247,36.8388558703704,36.9978394905012,37.0164823406488,36.8539957058879,36.90375121534,37.0909333098039,36.666763768356,37.2055430692091,37.2434870396459,37.0607166120664,37.1321070464024,37.0620500229302,36.8853823720498,36.5931584781655,37.1095913891274,37.0764754407264,36.9929842832631,36.9843900958478,37.0751949453462,37.1188478754754,36.9161053778838,36.7907580183002,36.8237991605695,36.7580456293951,36.9016932176836,36.6961583116912,37.2434709813254,37.1588643079406,37.0929462547758
G3YEA5,,,,26.4678308506626,27.2838658113031,27.3905658314629,28.2860500829059,27.535959213476,27.7457588707007,,,27.0438164256198,,,,,,26.1758050024565,,,23.572157918566,,,,,,,,25.559931936521,26.5481311479427,,,,,,,,,25.8986375140483,,25.6614586427046,24.6087779078139,,,,28.5415666943021,,,,,
G3YEA9,32.7771502720123,32.8521748801426,32.8242612893436,32.2570687513203,32.2608930635717,32.0649159602082,33.1507713841765,32.7583855227822,32.8427208057982,32.5860439992938,32.5974091800211,32.64826417621,32.60332770892,32.870239237729,32.7378055326,32.9901205249077,32.8358536944166,32.7586224351851,32.9295095912987,32.7342558858837,32.7257447481827,32.8182672358382,32.996372264572,32.8373779056818,33.0357027737602,33.0371866500158,32.8929924052308,32.6319613147567,32.5535372498142,32.1616268891029,32.8084128264276,32.7011912638072,32.6407804261984,32.5197490901912,32.6450558915657,32.9193199447261,32.7353914806055,32.2529912328581,32.7208640973543,32.7572312238321,32.6263844250388,32.4530719863846,32.8596867277036,33.0298353980373,32.951188455104,32.7731958999679,32.783306946539,32.8590267166966,32.6182723982261,32.4671062679258,32.7440326679014
G3YEE2,37.3851279887243,37.6460539728593,37.33573705577,36.1206632175648,36.5949324737008,35.2161851338635,36.9385539353065,35.4205772151917,36.9862729338244,36.9866026217429,36.6482024728233,36.4949556349735,37.1764654297054,37.2939496557559,37.5219543086803,37.4804559044483,37.0842188735166,37.5140798277683,37.4191453112905,38.0607008893361,37.9802672434312,37.4288630308834,37.2115537665696,37.602968894236,37.4978891304866,37.5136950690503,37.7977420306847,37.2289591217443,37.0846681626666,36.6104374861328,37.1439734913741,37.4459329626263,37.0027704978018,36.8816973774455,37.3334115881399,37.4060330550665,37.3462888606592,37.2118531828965,37.6557065294665,37.5211963831207,37.4944305223842,37.2670560487498,37.3967267124662,37.4322784733179,37.4028317919144,36.2076097403522,37.0620014328266,37.1732791378076,37.529263944044,37.5099641906117,37.3938941011966
G3YEG4,35.5703140271888,35.7843704870367,35.060817607544,34.9683761186635,35.8909167809961,35.2706123260813,35.5876364963721,35.2252329875757,35.3097631766516,36.2146893854401,35.9281978293295,34.7554406510297,35.6462147942667,35.9016312343512,35.3635137111685,35.1896948485395,36.5066304086646,36.1887982225846,35.6956987880518,36.4431933276954,36.2342707033812,35.5293300614434,34.9315495478847,36.2990684926738,35.6750993979059,35.5284357635758,35.9038770147168,36.2693595120973,35.4453177357932,35.6207858200916,35.0719899035349,35.874046409937,35.6667206778268,36.2570516391063,36.5840613295353,36.6269183536263,36.3706952919441,36.703725706757,36.1570059335264,36.2606097300931,35.7145132930557,35.087525004455,36.182619196997,36.386712399331,34.9579976202972,35.2368557864346,36.183765974811,36.0688245742045,36.4124047863912,36.2332829867885,35.4082359204851
